time,growth,interaction,celltype
0.5,-0.022106059,0.24592844,scgnIN
0.5,0.12813683,0.24592844,mpEX
0.5,0.1380701,0.24592844,sfrpEGC
0.5,0.088306025,1.0663326,dpEX
0.5,0.02734677,0.24592844,dpEX
0.5,0.14813602,0.24592844,CMPN
0.5,-0.034845177,0.24592844,mpEX
0.5,-0.055230092,1.2543426,MSN
0.5,0.047579605,0.90591073,MSN
0.5,0.0864979,0.28051123,reaEGC
0.5,0.035267618,0.24592844,wntEGC
0.5,0.087364346,0.44254705,nptxEX
0.5,0.25585285,0.39447033,CMPN
0.5,0.08097736,0.64694446,CMPN
0.5,0.08225598,0.24592844,CMPN
0.5,-0.045817938,0.9830821,MSN
0.5,-0.040104553,0.24592844,mpEX
0.5,0.11919381,0.24592844,wntEGC
0.5,0.14491141,0.6399649,dpEX
0.5,0.059784893,0.5568139,mpEX
0.5,-0.0043432545,1.3991872,MSN
0.5,-0.049785204,0.24592844,scgnIN
0.5,0.08426921,0.62856793,dpEX
0.5,0.04064692,1.1143641,MSN
0.5,0.2018195,0.24592844,wntEGC
0.5,0.21825345,0.24592844,reaEGC
0.5,0.21680734,0.24592844,CMPN
0.5,0.061998367,0.24592844,nptxEX
0.5,0.13852094,0.24592844,wntEGC
0.5,0.18051168,0.24592844,nptxEX
0.5,0.041199535,0.24592844,CMPN
0.5,0.06038826,0.6499648,sfrpEGC
0.5,0.21229273,0.24592844,reaEGC
0.5,0.047503002,0.70711565,obNBL
0.5,0.04692207,0.6195927,dpEX
0.5,0.08946514,0.28472146,wntEGC
0.5,0.055352278,0.24592844,mpEX
0.5,0.06544536,0.24592844,sfrpEGC
0.5,0.11074865,0.24592844,VLMC
0.5,0.042874623,0.55281043,MSN
0.5,0.08010624,1.1857488,nptxEX
0.5,-0.02993231,0.44226947,mpEX
0.5,0.06497732,0.37468413,nptxEX
0.5,0.07561713,0.24592844,CMPN
0.5,0.07191626,0.8314637,sstIN
0.5,-0.0044676065,1.2039934,obNBL
0.5,0.07432001,0.24592844,MCG
0.5,0.02657834,0.43749052,CMPN
0.5,0.05736275,0.24592844,ribEGC
0.5,0.043747783,0.24592844,mpEX
0.5,0.2847197,0.24592844,reaEGC
0.5,0.20548722,0.24592844,CMPN
0.5,0.022290034,0.24592844,mpEX
0.5,0.016704373,0.24592844,obNBL
0.5,0.102186315,0.24592844,VLMC
0.5,0.044602305,0.24592844,VLMC
0.5,-0.024609622,0.24592844,wntEGC
0.5,0.04206472,0.24592844,nptxEX
0.5,-0.031519305,1.883421,scgnIN
0.5,0.046909757,0.4489061,nptxEX
0.5,0.0065851435,0.9125003,obNBL
0.5,0.06713162,0.24592844,sstIN
0.5,0.10571106,0.24592844,tlNBL
0.5,0.023486543,0.56126064,MCG
0.5,0.04955351,0.7142198,MSN
0.5,0.049406607,0.24592844,CMPN
0.5,0.077104144,0.9658306,dpEX
0.5,0.031834163,0.24592844,scgnIN
0.5,0.08675937,0.24592844,wntEGC
0.5,0.062127583,0.39992508,dpEX
0.5,0.0066356324,1.1073208,MSN
0.5,-0.014974004,0.53093296,wntEGC
0.5,-0.043624073,0.7942602,obNBL
0.5,0.1356929,1.7175901,CMPN
0.5,0.11809787,0.73473537,obNBL
0.5,0.038318284,0.39908707,nptxEX
0.5,-0.011964276,0.87580293,MSN
0.5,-0.004690873,0.95608395,obNBL
0.5,0.091234386,0.3724606,CMPN
0.5,0.039703663,0.24592844,obNBL
0.5,0.0008575376,0.5843022,scgnIN
0.5,0.08327752,0.24592844,VLMC
0.5,0.28297848,0.24592844,reaEGC
0.5,0.19791582,0.55414647,CMPN
0.5,0.09056689,1.1056656,dpEX
0.5,0.09074276,0.619703,dpEX
0.5,0.08775223,0.24592844,tlNBL
0.5,0.04313915,1.0840055,wntEGC
0.5,0.15642354,0.24592844,VLMC
0.5,0.05208224,0.24592844,wntEGC
0.5,0.04799249,0.7477769,scgnIN
0.5,0.04336586,0.4196016,nptxEX
0.5,0.065344244,0.67682785,MSN
0.5,0.11663989,0.24592844,CMPN
0.5,0.09145069,0.24592844,ribEGC
0.5,-0.021985386,0.79142267,wntEGC
0.5,-0.07502844,1.794469,MSN
0.5,0.07625412,1.1597605,obNBL
0.5,0.15870775,0.24592844,nptxEX
0.5,0.055036653,0.24592844,MSN
0.5,0.07237393,0.24592844,VLMC
0.5,0.06456816,0.24592844,VLMC
0.5,0.03498824,0.24592844,MSN
0.5,0.0818334,0.24592844,mpEX
0.5,0.050191507,0.24592844,wntEGC
0.5,-0.03489759,0.60034364,MSN
0.5,0.107463814,1.4309224,sstIN
0.5,-0.0070243385,0.24592844,MSN
0.5,0.001542693,0.24592844,obNBL
0.5,0.060031094,0.24592844,dpEX
0.5,0.13251382,0.24592844,wntEGC
0.5,0.06174732,0.59446007,obNBL
0.5,0.030189116,0.3976015,nptxEX
0.5,0.123511925,0.24592844,MCG
0.5,0.026327783,0.7847168,MSN
