timepoint,x,y,cos,celltype
1.0,0.6368191838264465,-0.2713914811611175,-0.7040667101659251,scgnIN
1.0,0.6840597987174988,-0.2918077111244201,0.8893471501166508,scgnIN
1.0,0.6510233879089355,-0.2901996374130249,0.8535881004886622,scgnIN
1.0,0.6049156188964844,-0.2820049524307251,-0.7746253724084294,scgnIN
1.0,0.506916880607605,-0.2430367171764373,0.9692317243523827,VLMC
1.0,0.50447678565979,-0.2605595588684082,0.9991230990837947,VLMC
1.0,0.66989666223526,-0.2829218506813049,-0.9768125536049179,scgnIN
1.0,0.602769136428833,-0.2880327105522156,-0.5435051108224414,scgnIN
1.0,0.5981112718582153,-0.2625161111354828,-0.768049688651878,tlNBL
1.0,0.6208164691925049,-0.2973833084106445,-0.9955493063093723,scgnIN
1.0,0.5611004829406738,-0.277269959449768,0.8570002427123282,tlNBL
1.0,0.6740325689315796,-0.2832996547222137,-0.9943784382484372,scgnIN
1.0,0.5939188003540039,-0.2769433557987213,-0.820594421278867,tlNBL
1.0,0.6167795658111572,-0.2870466411113739,-0.9769253549388612,scgnIN
1.0,0.6294516324996948,-0.3000792264938354,-0.9446803900334124,scgnIN
1.0,0.4960509836673736,-0.2829918265342712,0.921823884658573,VLMC
1.0,0.4624592065811157,-0.2421111315488815,-0.9929129903167515,wntEGC
1.0,0.5352005958557129,-0.274907648563385,0.7855859320623282,sfrpEGC
1.0,0.5364891886711121,-0.2715402543544769,0.35945823418577916,sfrpEGC
1.0,0.6451220512390137,-0.2845543622970581,0.7426831099538125,scgnIN
1.0,0.6155394315719604,-0.298816978931427,-0.9493684353026737,tlNBL
1.0,0.2834240198135376,-0.252249151468277,0.5592952917232056,sstIN
1.0,0.6743072867393494,-0.2870963215827942,-0.6795469172162208,obNBL
1.0,0.4528480768203735,-0.2608993053436279,-0.9592528172067115,wntEGC
1.0,0.5968906879425049,-0.2958678901195526,0.8737631485749274,MSN
1.0,0.5792757272720337,-0.2951784133911133,0.358336597100578,tlNBL
1.0,0.5586957931518555,-0.286346971988678,0.9976163294452342,tlNBL
1.0,0.510052502155304,-0.2618537843227386,0.9945880346604385,VLMC
1.0,0.3617706894874573,-0.2455418109893798,-0.8081581810895174,mpEX
1.0,0.5877692699432373,-0.2928572297096252,-0.4331961614407313,tlNBL
1.0,0.6560598015785217,-0.3078030347824096,0.9871397266451373,scgnIN
1.0,0.4949996173381805,-0.2907047271728515,0.998470374726214,VLMC
1.0,0.7032742500305176,-0.3113973736763,0.9663540597730391,obNBL
1.0,0.5517111420631409,-0.2904347777366638,0.9999658272116616,sfrpEGC
1.0,0.486621081829071,-0.2799403071403503,0.7243516429723112,VLMC
1.0,0.5166608095169067,-0.2702492475509643,0.9987475684577372,VLMC
1.0,0.4393602609634399,-0.2485567480325698,-0.9739298478075299,wntEGC
1.0,0.6399765610694885,-0.3174036741256714,0.16686253061251846,scgnIN
1.0,0.5593673586845398,-0.2876267433166504,0.8768374169304467,tlNBL
1.0,0.6281287670135498,-0.3062660098075866,-0.9976511116620792,MSN
1.0,0.6194445490837097,-0.2873584330081939,-0.08296917997044899,MSN
1.0,0.3725414276123047,-0.2454579472541809,-0.9968457365861486,mpEX
1.0,0.6803399324417114,-0.3040988445281982,0.8833110171866301,MSN
1.0,0.4096476435661316,-0.2462629079818725,-0.7680327738940437,mpEX
1.0,0.3867745995521545,-0.256067544221878,0.8803573976792237,mpEX
1.0,0.6047430634498596,-0.3166928887367248,-0.5429379374737758,tlNBL
1.0,0.5661547183990479,-0.2997820675373077,0.9949481296814275,tlNBL
1.0,0.5260075926780701,-0.2847471833229065,0.8800662720612513,sfrpEGC
1.0,0.4869550466537475,-0.2681153416633606,0.34839843385916386,VLMC
1.0,0.4559492170810699,-0.2600875198841095,0.7175874483822727,wntEGC
1.0,0.7024437189102173,-0.3000199794769287,-0.8867327227416197,obNBL
1.0,0.5993131995201111,-0.3165977597236633,-0.9492496400480419,cckIN
1.0,0.6924712657928467,-0.3136685490608215,-0.8796200472529488,scgnIN
